bedrooms,bathrooms,sqft_living,floors,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,price
3,1,1200,1,920,280,1943,2002,10424 2nd Ave S,Seattle,WA 98168,USA,280000
5,4,3720,2,3720,0,2005,0,1414 235th Pl SE,Sammamish,WA 98075,USA,960000
3,2.25,1760,2,1760,0,1988,2000,3728 246th Ave SE,Issaquah,WA 98029,USA,500000
3,1.75,1670,1,1320,350,1987,2000,16828 SE 251 St,Covington,WA 98042,USA,274950
3,2.5,2420,2,2420,0,1998,2006,7000 Autumn Ave SE,Snoqualmie,WA 98065,USA,455600
5,3,3480,2,3480,0,1964,0,3601-3733 Greenbrier Ln,Mercer Island,WA 98040,USA,970000
4,2.5,1630,2,1630,0,2003,0,24506 SE 276th Ct,Maple Valley,WA 98038,USA,312900
4,2.5,2340,2,2340,0,1921,2013,10207 37th Ave SW,Seattle,WA 98146,USA,535000
2,1,920,1,920,0,1910,2006,807 N 42nd St,Seattle,WA 98103,USA,427000
2,1,910,1,910,0,1942,1999,8221 21st Ave NE,Seattle,WA 98115,USA,405000
3,1,1150,1,1150,0,1943,2002,4103 37th Ave SW,Seattle,WA 98126,USA,480000
3,1.5,2500,1.5,1450,1050,1940,1996,4111 1st Ave NW,Seattle,WA 98107,USA,725000
4,2.5,3250,1,3250,0,1973,2013,17101-17103 SE 383rd St,Auburn,WA 98092,USA,293000
4,2,1930,1,1030,900,1967,0,13436 Occidental Ave S,Burien,WA 98168,USA,268000
4,3.5,3400,2,2500,900,1991,0,19132 Beall Rd SW,Vashon,WA 98070,USA,475000
3,2.5,1590,3,1590,0,1985,0,6601-6699 28th Ave NW,Seattle,WA 98117,USA,488000
4,2.5,3330,2,3330,0,2009,0,14009 NE 85th Ct,Redmond,WA 98052,USA,760000
5,4.5,4590,2,4590,0,2009,0,6402-6412 105th Ave NE,Kirkland,WA 98033,USA,1710000
3,2.5,2610,2,2610,0,2014,0,12108 NE 106th Pl,Kirkland,WA 98033,USA,754950
3,2.5,1658,2,1658,0,2014,0,2150 S 262nd Ct,Des Moines,WA 98198,USA,263900
3,3.5,1600,2,1240,360,2006,0,7906 6th Ave NW,Seattle,WA 98117,USA,460000
3,3,1296,3,1296,0,2009,0,12303 Sand Point Way NE,Seattle,WA 98125,USA,399950
2,2.25,1280,2,1080,200,2009,0,3825 S Angeline St,Seattle,WA 98118,USA,370000
4,3,5940,2,4950,990,2004,2003,6310 Fairway Pl SE,Snoqualmie,WA 98065,USA,1149000
4,3.25,2510,2,2510,0,2009,0,3617 NE 12th St,Renton,WA 98056,USA,450800
3,3.5,2710,2,1650,1060,2005,0,Shangri-La Way NW,Issaquah,WA 98027,USA,627000
3,2.5,1750,3,1750,0,2013,1923,3933 S Brandon St,Seattle,WA 98118,USA,495000
3,1,1430,1.5,1430,0,1927,0,8308 NE 176th Pl,Kenmore,WA 98028,USA,310000
4,1,1660,1,930,730,1933,0,6056 156th Ave NE,Redmond,WA 98052,USA,550000
2,1,1320,1,1320,0,1943,0,2496-2598 S 121st St,Burien,WA 98168,USA,215000
4,3,2580,2,2580,0,1984,0,24927 NE 108th St,Redmond,WA 98053,USA,799000
4,2.5,2740,2,2740,0,1993,0,18808 215th Way NE,Woodinville,WA 98077,USA,630000
3,2.5,2495,2,2495,0,2007,0,35039 41st Pl S,Federal Way,WA 98001,USA,267000
6,2.75,2300,1.5,2300,0,1950,1985,2940 72nd Ave SE,Mercer Island,WA 98040,USA,900000
3,1.5,1300,1,1300,0,1963,2008,7343 NE 150th St,Kenmore,WA 98028,USA,365000
4,2.5,2230,1,1450,780,1974,0,3022 254th Ave SE,Issaquah,WA 98075,USA,544500
4,2.75,2020,1,1010,1010,1917,2014,3212 E Terrace St,Seattle,WA 98122,USA,599000
4,2.25,2000,2,2000,0,2001,0,7708 16th Ave NE,Seattle,WA 98115,USA,815000
2,1,1060,1,1060,0,1952,0,16708 N Park Ave N,Shoreline,WA 98133,USA,254000
2,1.75,2080,1,1080,1000,1923,0,333 NW 84th St,Seattle,WA 98117,USA,740000
3,2,2030,1,1220,810,1979,0,36721 34th Ave S,Auburn,WA 98001,USA,225000
3,2.5,2690,2,1840,850,1943,0,6825 48th Ave NE,Seattle,WA 98115,USA,925000
4,2.5,3240,1,2260,980,1946,0,5726 61st Ave NE,Seattle,WA 98105,USA,1285000
3,2.5,1550,2,1550,0,1999,0,11004 NE 108th St,Kirkland,WA 98033,USA,537000
4,2,1480,1,740,740,1910,0,5840 16th Ave S,Seattle,WA 98108,USA,335000
4,2.75,3040,2,2100,940,1906,2014,318 E Mercer St,Seattle,WA 98102,USA,840000
3,1.5,1560,1,1040,520,1964,0,4205 S 288th Pl,Auburn,WA 98001,USA,224000
3,2.5,2250,2,2250,0,2006,0,6730 SE 5th St,Renton,WA 98059,USA,395000
3,1,1100,1,1100,0,1917,2009,3920 42nd Ave SW,Seattle,WA 98116,USA,450000
3,1,1700,1.5,1700,0,1907,1983,4001 42nd Ave S,Seattle,WA 98118,USA,681000
5,1.5,2680,1,1450,1230,1963,0,2615 109th Pl NE,Bellevue,WA 98004,USA,898000
3,1,800,1,800,0,1908,0,125 N Bowdoin Pl,Seattle,WA 98103,USA,370000
2,1.75,1350,1,1350,0,2005,0,23039 NE 130th St,Redmond,WA 98053,USA,429000
3,1,820,1.5,820,0,1910,2006,8408 20th Ave SW,Seattle,WA 98106,USA,150000
3,2.5,3160,2,2650,510,2006,0,11131 NE 162nd St,Bothell,WA 98011,USA,555000
3,2.75,1720,1,1720,0,1958,1972,18401 124th Ave SE,Renton,WA 98058,USA,326000
3,2.5,1680,2,1680,0,1994,0,30410 128th Pl SE,Auburn,WA 98092,USA,225000
3,1.75,1300,1,1300,0,1996,0,11022 SE 319th Ct,Auburn,WA 98092,USA,245100
3,2.5,2190,2,2190,0,1987,2000,1345 232nd Pl NE,Sammamish,WA 98074,USA,665000
3,2.5,1720,2,1720,0,1994,0,4228 249th Ct SE,Issaquah,WA 98029,USA,535000
3,1,1160,1,1160,0,1968,1997,15803 197th Pl NE,Woodinville,WA 98077,USA,305000
7,4,3150,1,3150,0,1957,2005,714 145th Ave SE,Bellevue,WA 98007,USA,999000
3,1.75,1210,1,1210,0,1983,0,127 Chicago Blvd S,Pacific,WA 98047,USA,215000
3,1.75,1980,1,1270,710,1965,1993,8516 Linden Ave N,Seattle,WA 98103,USA,432500
4,2.5,2990,2,2990,0,2003,0,225 246th Ct NE,Sammamish,WA 98074,USA,655000
3,1.5,1430,1,1430,0,1966,0,14217 SE 144th St,Renton,WA 98059,USA,266200
3,2.5,2060,2,2060,0,1999,0,921 4th Ave N,Kent,WA 98032,USA,244615
4,3,2230,2,2230,0,1991,0,27209 110th Ave SE,Kent,WA 98030,USA,460000
4,2.5,3090,2,3090,0,1995,0,34711 5th Ave SW,Federal Way,WA 98023,USA,370000
6,3.25,4250,1,2150,2100,1967,2011,29211 7th Pl S,Federal Way,WA 98003,USA,465000
3,2.5,1970,1,1100,870,1937,1998,5923 Beach Dr SW,Seattle,WA 98136,USA,1175000
2,2,1700,1,850,850,1927,0,508 D St SE,Auburn,WA 98002,USA,189000
3,2.5,2510,2,2510,0,1995,0,6736 40th Ave SW,Seattle,WA 98136,USA,820000
6,2.75,3610,1,2070,1540,1959,0,20303 SE 40th St,Sammamish,WA 98075,USA,968000
4,3.25,2980,2,2140,840,1900,2014,3115 S Norman St,Seattle,WA 98144,USA,1400000
3,1.75,1610,1,1610,0,1947,1988,2003 NE 117th St,Seattle,WA 98125,USA,438750
4,2.75,3650,2,2530,1120,1951,2003,4911 NE 65th St,Seattle,WA 98115,USA,1210000
4,2,2510,1,2510,0,1960,2012,13507 62nd Ave NE,Kirkland,WA 98034,USA,600000
3,1,1110,1.5,1110,0,1932,2002,3228 36th Ave W,Seattle,WA 98199,USA,589000
3,2,1650,2,1650,0,1926,1993,3627 48th Ave SW,Seattle,WA 98116,USA,590000
3,2,1980,1,1980,0,1994,0,26272 142nd Ave SE,Kent,WA 98042,USA,479900
2,1.5,880,2,880,0,2007,0,9413 34th Ave SW,Seattle,WA 98126,USA,210000
3,1.75,1490,1,1140,350,1947,1988,10637 SE 29th St,Beaux Arts Village,WA 98004,USA,745000
3,2,2520,1.5,1410,1110,1906,1990,1917 3rd Ave W,Seattle,WA 98119,USA,840500
3,1.75,1820,1,1250,570,1977,2004,4031 W Ames Lake Dr NE,Redmond,WA 98053,USA,420000
7,4.5,4140,1,2070,2070,1978,0,14007 35th Ave NE,Seattle,WA 98125,USA,565000
4,2.5,3420,2,3420,0,2000,0,20525 NE 26th St,Sammamish,WA 98074,USA,840000
4,2.5,3150,2,3150,0,2006,0,1224 N 27th Pl,Renton,WA 98056,USA,681716
3,1.75,1580,1,1150,430,1967,2011,12501 SE 4th Pl,Bellevue,WA 98005,USA,600000
3,2,1660,1,1660,0,1949,1998,5021 Fauntleroy Way SW,Seattle,WA 98136,USA,380000
3,1,1100,1,1100,0,1969,2010,17458 SE 262nd St,Covington,WA 98042,USA,168500
2,1,1270,1,960,310,1920,0,4038 Linden Ave N,Seattle,WA 98103,USA,355000
4,1,1450,1,990,460,1964,2000,10020 18th Ave SW,Seattle,WA 98146,USA,277000
4,2.25,1830,1,1200,630,1989,0,4235 SW 337th Pl,Federal Way,WA 98023,USA,236000
3,1.75,1300,1,650,650,1918,1953,1309 SW Webster St,Seattle,WA 98106,USA,270000
2,1.75,2320,1.5,1720,600,1925,2000,1903 32nd Ave S,Seattle,WA 98144,USA,700000
4,2.75,1680,1,1080,600,1979,0,7220 NE 152nd Pl,Kenmore,WA 98028,USA,425000
3,2.5,2300,1.5,2000,300,1921,0,2739 31st Ave S,Seattle,WA 98144,USA,635000
3,1.75,1400,1,870,530,1951,1994,8520 19th Ave NW,Seattle,WA 98117,USA,510250
4,2.25,2410,2,1800,610,1929,0,7006 35th Ave NW,Seattle,WA 98117,USA,960000
3,2,1480,1,1480,0,1992,0,21438 SE 277th St,Maple Valley,WA 98038,USA,254000
3,1,1390,1.5,1390,0,1954,1979,2544 NE 203rd St,Shoreline,WA 98155,USA,299000
2,1,830,1,830,0,1996,0,22775 SE 242nd Pl,Maple Valley,WA 98038,USA,175000
2,1,740,1,740,0,1949,1998,20206-20212 108th Ave SE,Kent,WA 98031,USA,157500
5,2,1940,1,970,970,1945,0,8026 38th Ave NE,Seattle,WA 98115,USA,580000
3,1,1340,1,1340,0,1978,2000,31118 149th Ave SE,Kent,WA 98042,USA,124740
8,3.5,4440,2,3140,1300,1959,0,1210 22nd Ave E,Seattle,WA 98112,USA,1970000
2,1,800,1,800,0,1954,2005,13332 30th Ave NE,Seattle,WA 98125,USA,285000
3,1.75,1310,1,1310,0,1979,2014,21860 Military Rd S,SeaTac,WA 98198,USA,242000
4,1.75,2330,2,1300,1030,1924,1956,5036 36th Ave NE,Seattle,WA 98105,USA,840000
2,3.25,1400,3,1400,0,2000,0,3648 Francis Ave N,Seattle,WA 98103,USA,474800
4,2.5,2360,2,2360,0,2003,0,12977 NE 201st St,Woodinville,WA 98072,USA,490000
3,2.25,1840,2,1840,0,2003,0,11526 NE 116th St,Kirkland,WA 98034,USA,465000
4,2.5,2680,2,2680,0,2004,2003,36231 SE Isley St,Snoqualmie,WA 98065,USA,515000
3,3.75,3890,1,2390,1500,1943,2007,10631 Forest Ave S,Seattle,WA 98178,USA,430000
3,2,1400,1,1400,0,1968,0,1033 S 316th St,Federal Way,WA 98003,USA,253400
3,2.5,2400,1,2400,0,1990,2009,4621 SW 327th Pl,Federal Way,WA 98023,USA,355000
4,2.25,2920,2,2920,0,1998,0,28412 SE 43rd St,Fall City,WA 98024,USA,740000
2,2,1390,2,1390,0,1986,0,312 S 328th Ln,Federal Way,WA 98003,USA,186950
3,2.5,1680,2,1680,0,1984,0,16084 SE 172nd Pl,Renton,WA 98058,USA,306000
4,1.5,2040,1,1020,1020,1961,2001,1518 150th Ave SE,Bellevue,WA 98007,USA,510000
2,1,1080,1,1080,0,1940,1996,8351 Jones Ave NW,Seattle,WA 98117,USA,345000
3,2.75,2280,1,1280,1000,1917,0,1829 N 55th St,Seattle,WA 98103,USA,875000
4,3.5,4490,2,3390,1100,2006,0,6818 Pinehurst Ave SE,Snoqualmie,WA 98065,USA,700000
4,3.25,4700,1,2520,2180,2005,0,5700-5798 SW Hinds St,Seattle,WA 98116,USA,1400000
4,2.5,2798,2,2798,0,2012,1912,19296-19336 102nd Ave SE,Renton,WA 98055,USA,499950
3,2.5,2810,2,2810,0,2005,0,11814 167th Pl NE,Redmond,WA 98052,USA,739000
4,2.5,3753,2,3336,417,2008,0,33415 41st Ave SW,Federal Way,WA 98023,USA,363000
4,3.5,3910,2,3130,780,2007,0,4801-4999 229th Ave SE,Issaquah,WA 98029,USA,782000
2,2.5,1050,2,1050,0,2005,0,1505 S Plum St,Seattle,WA 98144,USA,325000
4,1,1600,1.5,1600,0,1916,0,1215 N 50th St,Seattle,WA 98103,USA,485000
4,2.25,2590,1,1340,1250,1968,0,19311 59th Pl NE,Kenmore,WA 98028,USA,452000
4,2.25,1720,1,1120,600,1978,2000,34434 30th Ave SW,Federal Way,WA 98023,USA,264950
6,2.5,4410,1,2350,2060,1965,0,806 S 295th Pl,Federal Way,WA 98003,USA,472000
3,1.75,1590,1,1090,500,1957,2000,17904 Military Rd S,SeaTac,WA 98188,USA,267500
4,2.5,2440,2,2440,0,1996,0,2525 276th Ct NE,Redmond,WA 98053,USA,565000
3,2.5,1360,3,1310,50,2003,0,501 NE Ravenna Blvd,Seattle,WA 98115,USA,535000
2,1,910,1,910,0,1952,2008,2043 NE 98th St,Seattle,WA 98115,USA,389000
4,1.5,1390,1,1140,250,1965,1993,2150 N 128th St,Seattle,WA 98133,USA,400000
3,1.5,1470,1,1470,0,1958,1972,14435 SE 263rd St,Kent,WA 98042,USA,264000
4,2.5,2920,2,2920,0,1990,0,25919 SE 37th Way,Issaquah,WA 98029,USA,690000
3,1.75,1950,1,1950,0,1985,0,32119 199th Ave SE,Kent,WA 98042,USA,412000
3,2.5,2390,2,2390,0,2006,0,1118 235th Pl NE,Sammamish,WA 98074,USA,695000
3,1.5,1270,1,1270,0,1964,0,10804 SE 218th St,Kent,WA 98031,USA,246500
2,1,950,1,950,0,1958,2004,17018 124th Ave SE,Renton,WA 98058,USA,230000
2,1,900,1,900,0,1925,0,18923 SE 416th St,Enumclaw,WA 98022,USA,302000
4,2.25,2280,1.5,1960,320,1940,1984,811 W Bertona St,Seattle,WA 98119,USA,820000
3,1,1010,1,1010,0,1954,2005,14056 31st Ave S,SeaTac,WA 98168,USA,145000
2,1,1260,1,1040,220,1951,1994,3028 NW 68th St,Seattle,WA 98117,USA,436500
4,3.5,4730,1.5,4270,460,1935,0,1404 Broadmoor Dr E,Seattle,WA 98112,USA,2453500
3,2.5,2620,2,2620,0,1992,0,3249 E Ames Lake Dr NE,Redmond,WA 98053,USA,672000
3,2.25,2330,1.5,1520,810,1927,0,6032 35th Ave NE,Seattle,WA 98115,USA,680000
5,3,2170,1.5,1450,720,1911,1966,1006 NE Ravenna Blvd,Seattle,WA 98105,USA,750500
5,2,2450,1,1240,1210,1900,1955,10515 Ashworth Ave N,Seattle,WA 98133,USA,550000
4,1.75,1880,1,1180,700,1978,2000,32740-32998 30th Ave SW,Federal Way,WA 98023,USA,266500
4,2,2300,1.5,1550,750,1915,0,308 NW 67th St,Seattle,WA 98117,USA,619000
3,2,1240,1,1240,0,1988,2000,6019 210th Ave NE,Redmond,WA 98053,USA,405000
2,1,820,1,820,0,1916,0,723 N 105th St,Seattle,WA 98133,USA,300000
4,2,1530,2,1530,0,1942,1983,14904 133rd Ave SE,Renton,WA 98058,USA,231000
5,3.25,2900,1,1890,1010,1967,0,465 129th Pl NE,Bellevue,WA 98005,USA,790000
4,2.75,1240,1,800,440,1987,2000,12001 Bartlett Ave NE,Seattle,WA 98125,USA,400000
4,3.5,4140,2,4140,0,2000,0,8507 146th Pl SE,Newcastle,WA 98059,USA,950000
4,2,2240,1,1120,1120,1956,0,2503 SW Portland Ct,Seattle,WA 98106,USA,450000
3,2,1480,1,750,730,1928,0,7728 11th Ave NW,Seattle,WA 98117,USA,595000
3,2.25,2270,1,1380,890,1977,2004,3109 SE 17th Ct,Renton,WA 98058,USA,332000
3,1,1250,1,1030,220,1949,0,8215 8th Ave S,Seattle,WA 98108,USA,155000
5,2,1930,1,1020,910,1962,0,20210 78th Pl NE,Kenmore,WA 98028,USA,400000
4,1.75,1700,1,1120,580,1981,0,4518 SE 4th St,Renton,WA 98059,USA,349000
3,1,1590,1,1590,0,1944,0,4531 SW Webster St,Seattle,WA 98136,USA,529000
5,1.75,1880,1,960,920,1963,2008,10414 NE 131st St,Kirkland,WA 98034,USA,405000
4,1.75,1640,1,920,720,1921,0,6517 Dibble Ave NW,Seattle,WA 98117,USA,635200
3,1.5,2600,1,1400,1200,1940,2001,4118 35th Ave SW,Seattle,WA 98126,USA,540000
2,1,710,2,710,0,1943,0,2348 Fairview Ave E,Seattle,WA 98102,USA,402000
6,4.25,6980,3,5330,1650,1999,0,5243 Forest Ave SE,Mercer Island,WA 98040,USA,3100000
3,1.5,1460,1,1100,360,1971,0,11221 Palatine Ave N,Seattle,WA 98133,USA,329932
3,2.5,2080,2,2080,0,1989,0,4815 SW 330th Ct,Federal Way,WA 98023,USA,300000
5,2.5,2630,2,2630,0,2003,0,27831 NE 153rd Pl,Duvall,WA 98019,USA,525000
4,3.25,4430,2,4430,0,1952,2007,3239 78th Pl NE,Medina,WA 98039,USA,2750000
4,2.5,2760,2,2760,0,1999,0,7606 116th Ave SE,Newcastle,WA 98056,USA,602500
4,2,1670,1,1670,0,1955,2005,7221 NE 156th St,Kenmore,WA 98028,USA,400000
4,1.75,1990,1.5,1190,800,1944,0,3713 SW Sullivan St,Seattle,WA 98126,USA,445000
3,3,2600,1.5,1890,710,1989,0,28624 6th Pl S,Des Moines,WA 98198,USA,525000
2,1,1320,1.5,1320,0,1909,1989,2000 30th Ave S,Seattle,WA 98144,USA,395000
3,1.5,2240,2,1370,870,1929,0,8205 20th Ave NE,Seattle,WA 98115,USA,510000
4,2.25,1960,1,1290,670,1959,0,233 111th Ave SE,Bellevue,WA 98004,USA,723000
3,2,2590,2,1980,610,1988,2000,21409 SE 215th St,Maple Valley,WA 98038,USA,503000
4,2.75,2620,2,2620,0,2000,0,22615 SE 14th Pl,Sammamish,WA 98075,USA,672500
3,2.5,2770,2,2770,0,1991,0,17012 SE 47th Way,Bellevue,WA 98006,USA,860000
3,1,2110,1,1110,1000,1924,1956,9719 130th Ave NE,Kirkland,WA 98033,USA,475300
4,2.5,2290,2,2290,0,2001,0,530 Olympia Ave SE,Renton,WA 98058,USA,295000
4,4.25,4960,2.5,3680,1280,1909,2003,2611 1st Ave N,Seattle,WA 98109,USA,1425000
2,1,1110,1,1110,0,1951,1994,3218 S 148th St,SeaTac,WA 98168,USA,250000
4,2.75,3310,2,3310,0,2008,0,8830 McIntosh Ct SE,Snoqualmie,WA 98065,USA,658000
2,1,900,1,900,0,1918,0,14440 51st Ave S,Tukwila,WA 98168,USA,83000
3,1.75,1940,1,1440,500,1960,2001,8750 Fauntlee Crest SW,Seattle,WA 98136,USA,685000
3,1.75,1590,2,1590,0,1986,0,1626 S 245th Pl,Des Moines,WA 98198,USA,210000
3,2.5,2930,2,2930,0,2008,0,34303 Elm Ave SE,Snoqualmie,WA 98065,USA,650880
4,2.5,2040,2,2040,0,2011,0,2471 S 116th Way,Seattle,WA 98168,USA,350000
2,2.25,1000,3,1000,0,2006,0,7534 24th Ave NW,Seattle,WA 98117,USA,305000
3,3.25,1730,2,1320,410,2008,0,1949-1953 9th Ave W,Seattle,WA 98119,USA,645000
3,1,1220,1,1220,0,1901,0,1915 E Marion St,Seattle,WA 98122,USA,385000
3,2.25,3060,2,3060,0,1983,2009,4651 175th Ave SE,Bellevue,WA 98006,USA,860000
4,2.5,2910,2,2910,0,2002,0,24923 161st Pl SE,Covington,WA 98042,USA,395000
3,1.75,1050,1,1050,0,1980,0,16241 19th Ave SW,Burien,WA 98166,USA,260000
3,2,1560,1,1560,0,1992,0,130 Main St,Algona,WA 98001,USA,196440
3,1.75,1680,1,840,840,1900,1971,927 N 79th St,Seattle,WA 98103,USA,425000
4,3.25,4140,1,3300,840,1977,2005,9415 NE 27th St,Clyde Hill,WA 98004,USA,2400000
3,2,1550,1,1150,400,1959,1989,8102 7th Ave SW,Seattle,WA 98106,USA,369000
6,2.75,5700,1,2850,2850,1977,0,4600-4748 136th Ave SE,Bellevue,WA 98006,USA,1385000
3,2.5,2200,2,2200,0,1990,2009,15637 156th Pl SE,Renton,WA 98058,USA,349900
2,2.5,1740,2,1210,530,1994,0,319 25th Ave E,Seattle,WA 98112,USA,650000
3,1,1210,1,1210,0,1955,2005,8430 8th Ave SW,Seattle,WA 98106,USA,299950
4,3.25,4240,2,3550,690,1989,0,30924 36th Ave SW,Federal Way,WA 98023,USA,625000
3,2.25,1590,1,1090,500,1978,0,27523-27527 43rd Ave S,Auburn,WA 98001,USA,190000
4,1.75,3420,1,1770,1650,1947,0,10718 Exeter Ave NE,Seattle,WA 98125,USA,715000
4,2.5,3190,1,2210,980,1946,0,10326 Fischer Pl NE,Seattle,WA 98125,USA,659000
3,1.75,1920,1,960,960,1947,1988,4832 38th Ave SW,Seattle,WA 98126,USA,490000
2,1.75,1340,1,1340,0,2004,2003,13283 228th Pl NE,Redmond,WA 98053,USA,415000
3,1.75,1700,1,1460,240,1947,2012,3621 45th Ave W,Seattle,WA 98199,USA,750000
4,2.5,2310,1.5,1490,820,1927,2014,8216 Linden Ave N,Seattle,WA 98103,USA,700000
3,1.75,1510,1,1240,270,1989,0,12629 468th Ave SE,North Bend,WA 98045,USA,425000
3,2.5,2670,1,2670,0,1987,2000,2834 220th Pl NE,Sammamish,WA 98074,USA,642000
4,2.25,2060,1,1440,620,1983,2009,4730 162nd Ct SE,Bellevue,WA 98006,USA,655000
3,2.5,2090,1.5,2090,0,1928,0,3832 43rd Ave NE,Seattle,WA 98105,USA,1365000
5,2.5,3090,1,2990,100,1957,2000,9631 NE 198th St,Bothell,WA 98011,USA,458000
2,2.5,1240,2,1240,0,2007,0,4346 28th Ave S,Seattle,WA 98108,USA,330000
3,2.5,1860,2,1860,0,2000,0,7556 NE 203rd St,Kenmore,WA 98028,USA,384950
3,1.5,2000,1,2000,0,1953,0,10605 9th Ave NW,Seattle,WA 98177,USA,560000
4,1.75,2500,1,1500,1000,1970,0,7615 E Mercer Way,Mercer Island,WA 98040,USA,950000
4,2.25,1820,1,1340,480,1977,0,15812 182nd Ave NE,Woodinville,WA 98072,USA,465000
3,2.25,1820,1,1260,560,1974,0,13807 129th Pl NE,Kirkland,WA 98034,USA,425000
3,2,1060,1,1060,0,1981,2013,5452 31st Ave SW,Seattle,WA 98126,USA,315000
3,2.5,1950,2,1950,0,1988,2000,23438 NE 29th Pl,Sammamish,WA 98074,USA,530000
2,1,940,1,940,0,1911,1955,3209 63rd Ave SW,Seattle,WA 98116,USA,399000
2,1.5,1220,1.5,1220,0,1976,1992,24709 13th Ave S,Des Moines,WA 98198,USA,168000
5,3.5,4180,2,4180,0,2004,2003,2526 104th Ave SE,Bellevue,WA 98004,USA,1886700
3,1,1200,1,1200,0,1971,0,15616 173rd Ave NE,Woodinville,WA 98072,USA,374000
5,3.75,3990,2,3090,900,1937,2010,1714 NE Brockman Pl,Seattle,WA 98125,USA,740000
2,1,1880,1,940,940,1919,2001,8611 32nd Ave SW,Seattle,WA 98126,USA,280000
4,2.5,2280,2,2280,0,1994,0,10012 SE 244th Ct,Kent,WA 98030,USA,322000
3,1.75,2580,1,1290,1290,1951,1999,4525 119th Ave SE,Bellevue,WA 98006,USA,459900
4,2.75,2600,1,1560,1040,1976,0,6820 39th Ave NE,Seattle,WA 98115,USA,750000
4,2.5,3150,2,3150,0,1966,0,8551 SE 80th St,Mercer Island,WA 98040,USA,1256500
4,3.5,5550,2,3350,2200,2000,0,3222 78th Pl NE,Medina,WA 98039,USA,3710000
5,2.75,2220,1,1230,990,1973,2013,3112 21st Ave S,Seattle,WA 98144,USA,427000
2,2.25,1730,2,1730,0,1947,1988,10060 SW Dock St,Vashon,WA 98070,USA,800000
4,3,2840,1.5,2060,780,1931,0,3849 Cascadia Ave S,Seattle,WA 98118,USA,735000
4,2.5,2560,2,2560,0,1992,0,3964 262nd Ave SE,Issaquah,WA 98029,USA,642000
3,2,1330,1,630,700,1900,1971,527 S Donovan St,Seattle,WA 98108,USA,240000
2,1,1890,1.5,1890,0,1909,1989,6723 17th Ave NW,Seattle,WA 98117,USA,645500
7,4.5,4290,1.5,4290,0,1982,0,13527 231st Pl SE,Issaquah,WA 98027,USA,840000
2,2,1540,2,1540,0,1983,2009,3304 288th Ave NE,Redmond,WA 98053,USA,475000
4,2,2340,1,1170,1170,1966,0,2202 238th Ave SE,Sammamish,WA 98075,USA,568000
3,1.75,2180,1,1090,1090,1961,2001,9670 41st Ave S,Seattle,WA 98118,USA,325000
3,2.5,2780,2,2780,0,2009,0,12449 94th Ave NE,Kirkland,WA 98034,USA,825500
4,2.75,2620,2,2620,0,2013,1923,1107 SE 10th St,North Bend,WA 98045,USA,499431
4,3.5,3760,2,2860,900,2014,0,2822 NW 74th St,Seattle,WA 98117,USA,919204
4,2.5,2720,2,2720,0,2012,1912,35229 SE Terrace St,Snoqualmie,WA 98065,USA,545000
3,2.25,2675,2,2675,0,1984,0,21311 SE 20th St,Sammamish,WA 98075,USA,660000
5,2.75,2080,2,2080,0,1987,2000,23022 NE 21st St,Sammamish,WA 98074,USA,538888
3,2.5,2460,2,2460,0,1996,0,Valley View Trail,Redmond,WA 98052,USA,693000
3,2.5,1960,2,1960,0,2004,2003,2826 Access Rd,Renton,WA 98056,USA,289950
4,2.5,2550,2,2550,0,1992,0,13013 NE 202nd Pl,Woodinville,WA 98072,USA,587000
3,2.25,1760,3,1760,0,2014,0,601 22nd Ave,Seattle,WA 98122,USA,615000
3,1.75,1620,1,1090,530,1974,0,9607 NE 128th St,Kirkland,WA 98034,USA,459000
3,1.75,1790,1,1040,750,1960,2012,23042 16th Ave S,Des Moines,WA 98198,USA,243000
4,3.5,3480,2,2580,900,1926,2010,1905 33rd Ave S,Seattle,WA 98144,USA,1505000
4,1.75,2780,2,2780,0,1978,2000,20850 NE 26th Pl,Sammamish,WA 98074,USA,660000
5,3,3640,2,2540,1100,1982,0,17200 SE 29th Ct,Bellevue,WA 98008,USA,1595000
1,1,750,1,750,0,1918,0,4356 SW Concord St,Seattle,WA 98136,USA,250000
3,1,960,1,960,0,1952,2008,1715 NE 135th St,Seattle,WA 98125,USA,315000
3,1.5,2030,1,1330,700,1963,2008,4915 17th Ave S,Seattle,WA 98108,USA,404000
3,2.75,2930,1,1860,1070,2004,2003,18960 131st Pl NE,Woodinville,WA 98072,USA,559900
2,2.5,1380,2,1140,240,2011,0,2802 SW Bataan St,Seattle,WA 98126,USA,285000
3,2,1720,1,960,760,1941,0,4825 27th Ave S,Seattle,WA 98108,USA,500000
2,1,1210,1,1060,150,1950,2005,4532 13th Ave S,Seattle,WA 98108,USA,380000
3,1,950,1.5,950,0,1948,1985,1911 E Columbia St,Seattle,WA 98122,USA,469000
2,1.75,1710,2,1330,380,1920,1979,4131 SW Kenyon St,Seattle,WA 98136,USA,405000
2,2,1410,1.5,1410,0,1909,1988,31103 SE 85th Pl,Preston,WA 98050,USA,439900
4,2.5,2910,2,2910,0,2006,0,25480 SE 275th Pl,Maple Valley,WA 98038,USA,525000
4,2.5,2220,2,2220,0,1988,2000,4055 238th Pl SE,Issaquah,WA 98029,USA,580000
